1.6531174E7,1.6385766E7,1.6134054E7,1.5700454E7,1.515479E7,1.4701798E7,1.4260006E7,1.423031E7,1.418999E7,1.4181158E7,1.4169894E7,1.418455E7,1.4169894E7,1.4137062E7,1.4380326E7,1.4693158E7,1.5141478E7,1.5580902E7,1.5975334E7,1.6337894E7,1.6666406E7
1.6860454E7,1.6719334E7,1.645015E7,1.6001126E7,1.5427046E7,1.5067238E7,1.4733094E7,1.4519718E7,1.4317478E7,1.4334566E7,1.4313382E7,1.4221606E7,1.4170214E7,1.414615E7,1.443351E7,1.4813798E7,1.5325414E7,1.5803494E7,1.6115174E7,1.640887E7,1.6677606E7
1.684119E7,1.6669798E7,1.6325414E7,1.597079E7,1.5571686E7,1.517847E7,1.476535E7,1.4580198E7,1.4383718E7,1.4337766E7,1.4303974E7,1.4304742E7,1.4288998E7,1.441495E7,1.4785126E7,1.5205478E7,1.5739878E7,1.6227238E7,1.650679E7,1.6778982E7,1.6985318E7
1.6749862E7,1.6401382E7,1.6061542E7,1.5752998E7,1.5506214E7,1.5179174E7,1.4840742E7,1.4638566E7,1.4445478E7,1.436887E7,1.4331622E7,1.4432166E7,1.4574694E7,1.484311E7,1.5237414E7,1.5784422E7,1.6287462E7,1.660567E7,1.6922086E7,1.7256166E7,1.7392038E7
1.674487E7,1.6382054E7,1.606871E7,1.579223E7,1.5536038E7,1.5296486E7,1.5003366E7,1.4850854E7,1.4718758E7,1.464215E7,1.4720294E7,1.4850534E7,1.5062246E7,1.5325606E7,1.5655398E7,1.619479E7,1.659639E7,1.7014886E7,1.7316454E7,1.7658342E7,1.772439E7
1.6909414E7,1.6653926E7,1.646775E7,1.614103E7,1.5842598E7,1.5524838E7,1.5259942E7,1.5218918E7,1.520791E7,1.5273894E7,1.5391142E7,1.5524262E7,1.574103E7,1.593879E7,1.6277478E7,1.6710374E7,1.700887E7,1.7458918E7,1.7661734E7,1.7895206E7,1.7888038E7
1.7168102E7,1.7057254E7,1.6976998E7,1.6573734E7,1.6199462E7,1.5853862E7,1.5633702E7,1.5619302E7,1.569687E7,1.6035814E7,1.6223654E7,1.6410406E7,1.6612134E7,1.6783142E7,1.706519E7,1.735127E7,1.7500774E7,1.7806054E7,1.7952998E7,1.7972646E7,1.791991E7
1.7347558E7,1.7323238E7,1.725687E7,1.6829414E7,1.6464486E7,1.6148966E7,1.592791E7,1.5839142E7,1.6146918E7,1.656535E7,1.6935206E7,1.713047E7,1.7309798E7,1.7433894E7,1.7576038E7,1.7729126E7,1.7836518E7,1.796247E7,1.7996774E7,1.7961446E7,1.7863782E7
1.7332518E7,1.733047E7,1.7296486E7,1.6967654E7,1.6625638E7,1.630359E7,1.6192486E7,1.6170982E7,1.646039E7,1.6697062E7,1.7009446E7,1.719575E7,1.7330598E7,1.743799E7,1.7547494E7,1.7667558E7,1.7773798E7,1.7859366E7,1.7876966E7,1.7876454E7,1.7805926E7

2.1709872E7,2.1873968E7,2.2009392E7,2.2107184E7,2.2145584E7,2.210168E7,2.1950256E7,2.163512E7,2.12012E7,2.0771632E7,2.0325552E7,2.0148656E7,2.0032816E7,1.9914288E7,1.9837872E7,2.0040752E7,2.0317232E7,2.0709552E7,2.1018544E7,2.125368E7,2.1073456E7
2.1812656E7,2.1960496E7,2.2058672E7,2.2149168E7,2.2133808E7,2.2017072E7,2.1796912E7,2.1424304E7,2.0861744E7,2.0495536E7,2.0142384E7,1.9946544E7,1.9749936E7,1.9797552E7,1.980472E7,2.0128432E7,2.0477872E7,2.0839088E7,2.1177392E7,2.1313584E7,2.1230128E7
2.188984E7,2.2025264E7,2.2060208E7,2.2026288E7,2.19116E7,2.1778096E7,2.1472944E7,2.1035696E7,2.048184E7,2.0110256E7,1.9670832E7,1.9536944E7,1.9367088E7,1.9465776E7,1.9577776E7,1.980664E7,2.0153136E7,2.0587952E7,2.0945712E7,2.1055792E7,2.0984752E7
2.19596E7,2.1965872E7,2.1875504E7,2.1810608E7,2.1599408E7,2.12844E7,2.0908592E7,2.0455472E7,1.9980848E7,1.9536176E7,1.9065904E7,1.89548E7,1.8931504E7,1.9100464E7,1.9236656E7,1.9471792E7,1.982264E7,2.0267568E7,2.06316E7,2.0786096E7,2.0955312E7
2.1790768E7,2.1744304E7,2.15884E7,2.1402544E7,2.1121072E7,2.0733488E7,2.0306736E7,1.9900592E7,1.9455024E7,1.9057584E7,1.8630448E7,1.8602288E7,1.8642864E7,1.8812336E7,1.9008048E7,1.929272E7,1.961208E7,2.0018736E7,2.0361136E7,2.0565424E7,2.095736E7
2.1514928E7,2.1382576E7,2.115E7,2.0783664E7,2.0483504E7,2.0065456E7,1.9596464E7,1.9255856E7,1.8861744E7,1.8503728E7,1.850808E7,1.8524592E7,1.8601008E7,1.872248E7,1.8923568E7,1.917496E7,1.94764E7,1.9800496E7,2.0180784E7,2.0524592E7,2.0982704E7
2.1287856E7,2.1058608E7,2.065528E7,2.0249648E7,1.9800624E7,1.9258416E7,1.8767664E7,1.846712E7,1.8256816E7,1.8258864E7,1.83692E7,1.8495792E7,1.8641456E7,1.87116E7,1.891064E7,1.9160624E7,1.9479344E7,1.9778864E7,2.0258864E7,2.0626608E7,2.1061168E7
2.128184E7,2.1035184E7,2.0730928E7,2.0134064E7,1.936312E7,1.878264E7,1.8229936E7,1.805816E7,1.7920176E7,1.8023984E7,1.8173488E7,1.8476336E7,1.8635184E7,1.867832E7,1.8927024E7,1.9201072E7,1.9605808E7,1.9973808E7,2.0335152E7,2.0679472E7,2.1049136E7
2.147128E7,2.1254832E7,2.0879408E7,2.0213424E7,1.9364272E7,1.8644784E7,1.7942704E7,1.7928368E7,1.7923632E7,1.8043696E7,1.8182832E7,1.8370992E7,1.8495536E7,1.8574256E7,1.887544E7,1.9226288E7,1.960248E7,1.996024E7,2.026872E7,2.0556848E7,2.083896E7
2.1610928E7,2.1451568E7,2.1091376E7,2.0398896E7,1.947832E7,1.88332E7,1.8229296E7,1.8002992E7,1.781304E7,1.7969968E7,1.8114352E7,1.8245168E7,1.8403504E7,1.857976E7,1.8924592E7,1.93388E7,1.9724464E7,2.008376E7,2.0211376E7,2.0352048E7,2.051832E7
2.125688E7,2.104888E7,2.0557104E7,1.9978032E7,1.9291184E7,1.8623152E7,1.7968688E7,1.7836336E7,1.768056E7,1.7789872E7,1.792696E7,1.8124208E7,1.831736E7,1.860152E7,1.8996144E7,1.9424432E7,1.9790256E7,2.0081712E7,2.0106928E7,2.01964E7,2.0235312E7
2.0838064E7,2.0277808E7,1.975288E7,1.9219504E7,1.8779696E7,1.8249136E7,1.7815856E7,1.7663536E7,1.758648E7,1.767352E7,1.7811888E7,1.8059312E7,1.8334256E7,1.8673456E7,1.9073968E7,1.9520176E7,1.9824304E7,1.9864368E7,1.9918512E7,2.0026928E7,1.996728E7
2.0455984E7,1.981496E7,1.9285808E7,1.879864E7,1.8444208E7,1.808056E7,1.7778224E7,1.772152E7,1.7734704E7,1.7824304E7,1.8070448E7,1.821816E7,1.8516144E7,1.8759728E7,1.8982576E7,1.9377072E7,1.9545648E7,1.9725872E7,1.979832E7,1.9899824E7,1.9769136E7
